Muestreo;Region.Label;Sample.Label;nombreviejo;Effort;Especie;size;AdultJuv;Adultos;Juveniles;Crias;Lat;Lon;RadialDistance;Angle;Area;Length
30;BAJO;RP63 B2;;7,2;CH;0;0;;;0;;;;;338;3,6
30;BAJO;RP63 B3;;7,8;G;0;0;;;0;;;;;338;3,9
30;BAJO;RP63 B3;;7,8;CH;0;0;;;0;;;;;338;3,9
30;BAJO;RP63 B4;;6,2;G;2;2;2;NA;0;S 50° 20' 37,2'';W 68° 52' 53,8'';415;225;338;3,1
30;BAJO;RP63 B4;;6,2;G;9;9;9;NA;0;"S 50° 20' 54,5""";"W 68° 53' 53,6""";401;300;338;3,1
30;BAJO;RP63 B4;;6,2;G;1;1;1;NA;0;"S 50° 20' 52,4""";"W 68° 53' 44,8""";174;90;338;3,1
30;BAJO;RP63 B4;;6,2;CH;0;0;;;0;;;;;338;3,1
30;BAJO;RP63 B5;;5,8;G;6;6;6;NA;0;"S 50° 19' 46,6""";"W 68° 53' 30,8""";273;270;338;2,9
30;BAJO;RP63 B5;;5,8;CH;0;0;;;0;;;;;338;2,9
30;ALTO;RPT1 A;;6,2;CH;2;2;2;NA;0;S 50° 16' 31,4'';"W 68° 55' 57,9""";112;30;277;3,1
30;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 16' 31,4'';"W 68° 55'57,9""";98;90;277;3,1
30;ALTO;RPT1 A;;6,2;G;3;3;3;NA;0;S 50° 16' 31,4'';"W 68° 55'57,9""";387;310;277;3,1
30;ALTO;RPT1 A;;6,2;G;2;2;2;NA;0;S 50° 16' 31,1'';W 68° 55' 54,0'';460;320;277;3,1
30;ALTO;RPT1 A;;6,2;G;4;4;4;NA;0;S 50° 12' 28,6'';W 68° 55' 25,6'';142;40;277;3,1
30;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 27,8'';W 68° 55' 24'';86;330;277;3,1
30;ALTO;RPT1 A;;6,2;G;28;28;28;NA;0;S 50° 12' 27,8'';W 68° 55' 24'';220;270;277;3,1
30;ALTO;RPT1 A;;6,2;G;4;4;4;NA;0;S 50° 12' 27,8'';W 68° 55' 24'';357;300;277;3,1
30;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 27,8'';"W 68° 55' 24""";295;320;277;3,1
30;ALTO;RPT1 A;;6,2;G;6;5;5;NA;1;S 50° 12' 26,9'';W 68° 55' 10,9'';372;80;277;3,1
30;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 26,9'';W 68° 55' 10,9'';315;30;277;3,1
30;ALTO;RPT1 A;;6,2;G;14;14;14;NA;0;S 50° 12' 26,1'';W 68° 55' 01,4'';648;300;277;3,1
30;ALTO;RPT1 A;;6,2;G;3;3;3;NA;0;S 50° 12' 26,1'';W 68° 55' 01,4'';262;330;277;3,1
30;ALTO;RPT1 A;;6,2;G;55;55;55;NA;0;S 50° 12' 29,7'';W 68° 54' 23,2'';318;50;277;3,1
30;ALTO;RPT1 A;;6,2;G;9;9;9;NA;0;S 50° 12' 31,4'';W 68° 53' 55,9'';505;300;277;3,1
30;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 30,2'';W 68° 55' 40,0'';280;55;277;3,1
30;ALTO;RPT1 A;;6,2;G;24;15;15;NA;9;S 50° 12' 30,2'';W 68° 55' 40,0'';90;295;277;3,1
30;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 28,8'';W 68° 55' 27,0'';113;290;277;3,1
30;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 26,2'';W 68° 54' 57,7'';110;80;277;3,1
30;ALTO;RPT1 A;;6,2;G;4;3;3;NA;1;S 50° 12' 26,2'';W 68° 54' 57,7'';135;320;277;3,1
30;ALTO;RPT1 A;;6,2;CH;3;3;3;NA;0;S 50° 12' 27,6'';W 68° 54' 33,1'';50;55;277;3,1
30;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 12' 32,2'';W 68° 53' 48'';92;340;338;2,5
30;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 12' 32,9'';W 68° 55' 28,4'';206;340;338;2,5
30;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 16' 35,3'';W 68° 53' 07,5'';215;270;338;2,5
30;BAJO;RPT1 B;;5;G;2;1;1;NA;1;S 50° 12' 39,0'';W 68° 52' 23,3'';246;20;338;2,5
30;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 12' 40,0'';W 68° 52' 01,5'';232;60;338;2,5
30;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 12' 40,0'';W 68° 52' 01,5'';114;290;338;2,5
30;BAJO;RPT1 B;;5;G;3;3;3;NA;0;S 50° 12' 32,9'';W 68° 53' 36,1'';225;330;338;2,5
30;BAJO;RPT1 B;;5;CH;3;3;3;NA;0;S 50° 12' 38,9'';W 68° 52' 23,2'';100;330;338;2,5
30;ALTO;TRIANGULO 1;;8;G;10;10;10;NA;0;S 50° 14' 43,5'';W 69° 00' 18,3'';263;30;277;4
30;ALTO;TRIANGULO 1;;8;CH;4;4;4;NA;0;S 50° 14' 52,1'';W 69° 00' 15,3'';335;40;277;4
30;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;S 50° 14' 52,1'';W 69° 00' 15,3'';335;40;277;4
30;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;S 50° 14' 55,0'';W 69° 00' 14'';156;70;277;4
30;ALTO;TRIANGULO 1;;8;G;3;3;3;NA;0;S 50° 15' 19,3'';W 69° 00' 84'';192;55;277;4
30;ALTO;TRIANGULO 1;;8;CH;3;3;3;NA;0;S 50° 15' 38,8'';W 69° 00' 11,7'';134;80;277;4
30;ALTO;TRIANGULO 1;;8;CH;3;3;3;NA;0;S 50° 14' 56,4'';W 69° 00' 36,6'';314;60;277;4
30;ALTO;TRIANGULO 1;;8;G;5;5;5;NA;0;S 50° 16' 11,6'';W 69° 01' 12,3'';214;300;277;4
30;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;S 50° 16' 11,6'';W 69° 01' 12,3'';265;330;277;4
30;ALTO;TRIANGULO 1;;8;CH;2;2;2;NA;0;S 50° 16' 15,3'';W 69° 01' 22,8'';189;315;277;4
30;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 14' 36,6""";"W 69° 00' 19,5""";145;80;277;4
30;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 14' 57,4""";"W 69° 00' 12,4""";130;350;277;4
30;ALTO;TRIANGULO 1;;8;G;2;2;2;NA;0;"S 50° 14' 57,4""";"W 69° 00' 12,4""";200;240;277;4
30;ALTO;TRIANGULO 1;;8;G;5;5;5;NA;0;"S 50° 15' 23,1""";"W 69° 00' 09,4""";245;80;277;4
30;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 15' 23,1""";"W 69° 00' 09,4""";195;290;277;4
30;ALTO;TRIANGULO 1;;8;CH;6;6;6;NA;0;"S 50° 15' 55,1""";"W 69° 00' 33,6""";90;275;277;4
30;ALTO;TRIANGULO 1;;8;CH;4;4;4;NA;0;"S 50° 16' 01,1""";"W 69° 00' 45,4""";150;20;277;4
30;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 16' 01,1""";"W 69° 00' 45,4""";250;315;277;4
30;ALTO;TRIANGULO 1;;8;G;19;19;19;NA;0;"S 50° 16' 12,2""";"W 69° 01' 13,8""";210;330;277;4
30;ALTO;TRIANGULO 2;;7,8;CH;5;5;5;NA;0;S 50° 16' 18,7'';W 69° 01' 31,4'';326;60;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 16' 21,5'';W 69° 01' 37,2'';213;5;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;9;9;9;NA;0;S 50° 16' 21,5'';W 69° 01' 37,2'';316;30;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;7;7;7;NA;0;S 50° 16' 21,5'';W 69° 01' 37,2'';308;40;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;50;50;50;NA;0;S 50° 16' 27,7'';W 69° 01' 52,1'';299;330;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;18;18;18;NA;0;S 50° 16' 27,7'';W 69° 01' 52,1'';420;300;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 16' 42,7'';W 69° 02' 22,8'';425;275;277;3,9
30;ALTO;TRIANGULO 2;;7,8;CH;3;3;3;NA;0;S 50° 16' 45,5'';W 69° 02' 30,7'';113;390;277;3,9
30;ALTO;TRIANGULO 2;;7,8;CH;4;4;4;NA;0;S 50° 16' 54,9'';W 69° 02' 49,2'';144;270;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;3;3;3;NA;0;S 50° 16' 54,9'';W 69° 02' 49,2'';584;60;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;2;2;2;NA;0;S 50° 16' 54,9'';W 69° 02' 49,2'';390;100;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 16' 58,0'';W 69° 02' 52,9'';272;310;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;13;13;13;NA;0;S 50° 17' 03,0'';W 69° 03' 01,7'';308;30;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;21;21;21;NA;0;S 50° 17' 03,0'';W 69° 03' 01,7'';350;330;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;2;2;2;NA;0;S 50° 17' 15,8'';W 69° 03' 28,5'';269;55;277;3,9
30;ALTO;TRIANGULO 2;;7,8;CH;7;7;7;NA;0;S 50° 17' 25,0'';W 69° 03' 50,9'';343;40;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;3;3;3;NA;0;S 50° 17' 25,0'';W 69° 03' 50,9'';238;65;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;35;35;35;NA;0;"S 50° 16' 22,7""";"W 69° 01' 39,3""";400;35;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;12;12;12;NA;0;"S 50° 16' 22,7""";"W 69° 01' 39,3""";350;350;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;4;4;4;NA;0;"S 50° 16' 22,7""";"W 69° 01' 39,3""";350;350;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;13;13;13;NA;0;"S 50° 16' 44,4""";"W 69° 02' 26,9""";185;45;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;17;17;17;NA;0;"S 50° 16' 58,2""";"W 69° 02' 53,1""";417;35;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;10;10;10;NA;0;"S 50° 16' 58,2""";"W 69° 02' 53,1""";1001;85;277;3,9
30;ALTO;TRIANGULO 2;;7,8;CH;9;9;9;NA;0;"S 50° 16' 58,2""";"W 69° 02' 53,1""";1001;85;277;3,9
30;ALTO;TRIANGULO 2;;7,8;G;7;7;7;NA;0;"S 50° 17' 05,5""";"W 69° 03' 06,4""";220;240;277;3,9
31;ALTO;ANTENA 1;;6,6;G;28;28;28;NA;0;S 50° 14' 51,6'';"W 68° 57' 06,3""";580;350;277;3,3
31;ALTO;ANTENA 1;;6,6;G;33;33;33;NA;0;S 50° 14' 51,6'';"W 68° 57' 06,3""";560;340;277;3,3
31;ALTO;ANTENA 1;;6,6;G;2;2;2;NA;0;S 50° 14' 51,6'';"W 68° 57' 06,3""";267;300;277;3,3
31;ALTO;ANTENA 1;;6,6;G;3;3;3;NA;0;S 50° 15' 03,0'';"W 68° 57' 24,7""";600;330;277;3,3
31;ALTO;ANTENA 1;;6,6;G;1;1;1;NA;0;S 50° 15' 03,0'';"W 68° 57' 24,7""";630;320;277;3,3
31;ALTO;ANTENA 1;;6,6;G;12;12;12;NA;0;S 50° 15' 03,0'';"W 68° 57' 24,7""";1001;290;277;3,3
31;ALTO;ANTENA 1;;6,6;G;9;9;9;NA;0;S 50° 15' 15,5'';"W 68° 57' 31,0""";840;270;277;3,3
31;ALTO;ANTENA 1;;6,6;G;1;1;1;NA;0;S 50° 14' 27,0'';"W 68° 56' 47,8""";239;320;277;3,3
31;ALTO;ANTENA 1;;6,6;G;13;13;13;NA;0;S 50° 14' 46,9'';"W 68° 56' 58,5""";1001;280;277;3,3
31;ALTO;ANTENA 1;;6,6;G;2;2;2;NA;0;S 50° 14' 46,9'';"W 68° 56' 58,5""";233;330;277;3,3
31;ALTO;ANTENA 1;;6,6;CH;0;0;;;0;;;;;277;3,3
31;ALTO;ANTENA 2;;6,2;G;6;6;6;NA;0;S 50° 15' 36,5'';"W 68° 57' 52,0""";695;250;277;3,1
31;ALTO;ANTENA 2;;6,2;G;5;5;5;NA;0;S 50° 15' 36,5'';"W 68° 57' 52,0""";542;270;277;3,1
31;ALTO;ANTENA 2;;6,2;G;18;18;18;NA;0;S 50° 14' 53,8'';"W 68° 58' 36,3""";529;300;277;3,1
31;ALTO;ANTENA 2;;6,2;G;2;2;2;NA;0;S 50° 14' 45,0'';"W 68° 58' 52,7""";224;70;277;3,1
31;ALTO;ANTENA 2;;6,2;CH;2;2;2;NA;0;S 50° 14' 57,8'';"W 68° 59' 4,7""";0;0;277;3,1
31;ALTO;ANTENA 2;;6,2;G;18;18;18;NA;0;S 50° 14' 57,8'';"W 68° 59' 4,7""";456;45;277;3,1
31;ALTO;ANTENA 2;;6,2;G;1;1;1;NA;0;S 50° 15' 36,5'';"W 68° 57' 51,9""";315;310;277;3,1
31;ALTO;ANTENA 2;;6,2;CH;8;8;8;NA;0;S 50° 14' 48,5'';"W 68° 58' 58,3""";134;90;277;3,1
31;ALTO;ANTENA 2;;6,2;G;4;4;4;NA;0;S 50° 15' 06,4'';"W 68° 59' 14,0""";235;55;277;3,1
31;BAJO;CHACRA;;4;G;3;3;3;NA;0;S 50° 16' 32,7'';"W 68° 57' 43,4""";500;75;338;2
31;BAJO;CHACRA;;4;G;1;1;1;NA;0;S 50° 16' 32,7'';"W 68° 57' 43,4""";259;80;338;2
31;BAJO;CHACRA;;4;CH;0;0;;;0;;;;;338;2
31;ALTO;COML;;6,8;G;2;2;2;NA;0;S 50° 12' 36,7'';"W 68° 56' 19,7""";63;75;277;3,4
31;ALTO;COML;;6,8;G;16;16;16;NA;0;S 50° 12' 58,2'';"W 68° 56' 28,8""";721;280;277;3,4
31;ALTO;COML;;6,8;G;1;1;1;NA;0;S 50° 12' 58,2'';"W 68° 56' 28,8""";693;70;277;3,4
31;ALTO;COML;;6,8;G;1;1;1;NA;0;S 50° 13' 18,1'';"W 68° 56' 20,9""";288;35;277;3,4
31;ALTO;COML;;6,8;G;6;6;6;NA;0;S 50° 13' 40,3'';"W 68° 56' 41,3""";426;10;277;3,4
31;ALTO;COML;;6,8;G;2;2;2;NA;0;S 50° 13' 06,0'';"W 68° 56' 31,6""";1001;70;277;3,4
31;ALTO;COML;;6,8;G;1;1;1;NA;0;S 50° 13' 34,3'';"W 68° 56' 36,4""";424;60;277;3,4
31;ALTO;COML;;6,8;G;2;2;2;NA;0;S 50° 13' 42,5'';"W 68° 56' 43,0""";300;55;277;3,4
31;ALTO;COML;;6,8;CH;0;0;;;0;;;;;277;3,4
31;BAJO;JACK 1;;5;G;1;1;1;NA;0;S 50° 22' 58,2'';"W 69° 09' 24,2""";550;330;338;2,5
31;BAJO;JACK 1;;5;G;26;26;26;NA;0;S 50° 22' 57,1'';"W 69° 10' 07,5""";245;15;338;2,5
31;BAJO;JACK 1;;5;CH;4;4;4;NA;0;S 50° 22' 57,1'';"W 69° 10' 07,5""";152;310;338;2,5
31;BAJO;JACK 1;;5;G;1;1;1;NA;0;S 50° 22' 57,1'';"W 69° 10' 07,5""";152;310;338;2,5
31;BAJO;JACK 1;;5;G;3;3;3;NA;0;S 50° 22' 56,3'';"W 69° 09' 47,6""";160;230;338;2,5
31;BAJO;JACK 1;;5;G;68;68;68;NA;0;S 50° 22' 56,3'';"W 69° 09' 47,6""";223;320;338;2,5
31;BAJO;JACK 1;;5;G;10;10;10;NA;0;S 50° 22' 56,3'';"W 69° 09' 47,6""";230;0;338;2,5
31;BAJO;JACK 1;;5;G;1;1;1;NA;0;S 50° 22' 59,0'';"W 69° 09' 13,7""";188;280;338;2,5
31;BAJO;JACK 1;;5;G;1;1;1;NA;0;S 50° 22' 59,0'';"W 69° 09' 13,7""";1001;75;338;2,5
31;BAJO;JACK 1;;5;G;6;6;6;NA;0;S 50° 23' 03,4'';"W 69° 09' 03,0""";395;65;338;2,5
31;BAJO;JACK 2;;4,8;G;1;1;1;NA;0;S 50° 24' 23,4'';"W 69° 07' 48,5""";370;320;338;2,4
31;BAJO;JACK 2;;4,8;G;1;1;1;NA;0;S 50° 24' 23,4'';"W 69° 07' 48,5""";627;25;338;2,4
31;BAJO;JACK 2;;4,8;CH;0;0;;;0;;;;;338;2,4
31;ALTO;LAGUNA 1;;7;G;1;1;1;NA;0;S 50° 14' 25,3'';"W 68° 56' 15,4""";389;320;277;3,5
31;ALTO;LAGUNA 1;;7;G;2;2;2;NA;0;S 50° 14' 52,1'';"W 68° 55' 17,7""";715;240;277;3,5
31;ALTO;LAGUNA 1;;7;G;15;15;15;NA;0;S 50° 14' 57,6'';"W 68° 54' 39,3""";305;10;277;3,5
31;ALTO;LAGUNA 1;;7;G;15;15;15;NA;0;S 50° 14' 27,7'';"W 68° 56' 12,8""";570;65;277;3,5
31;ALTO;LAGUNA 1;;7;G;6;6;6;NA;0;S 50° 14' 38,0'';"W 68° 55' 59,6""";517;90;277;3,5
31;ALTO;LAGUNA 1;;7;G;18;18;18;NA;0;S 50° 14' 38,0'';"W 68° 55' 59,6""";1001;70;277;3,5
31;ALTO;LAGUNA 1;;7;G;1;1;1;NA;0;S 50° 14' 59,0'';"W 68° 54' 29,6""";240;75;277;3,5
31;ALTO;LAGUNA 1;;7;CH;1;1;1;NA;0;S 50° 14' 59,0'';"W 68° 54' 29,6""";192;55;277;3,5
31;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 08,4'';"W 68° 53' 50,6""";345;45;277;3,6
31;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 13,4'';"W 68° 53' 01,0""";477;70;277;3,6
31;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 13,4'';"W 68° 53' 01,0""";263;80;277;3,6
31;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 06,8'';"W 68° 53' 56,3""";226;55;277;3,6
31;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 14,1'';"W 68° 52' 50,9""";307;310;277;3,6
31;ALTO;LAGUNA 2;;7,2;CH;0;0;;;0;;;;;277;3,6
31;ALTO;LAGUNA 3;;6;CABALLO;15;14;14;NA;1;S 50° 15' 10,1'';"W 68° 51' 16,1""";840;80;277;3
31;ALTO;LAGUNA 3;;6;G;1;1;1;NA;0;S 50° 15' 10,1'';"W 68° 51' 16,1""";860;75;277;3
31;ALTO;LAGUNA 3;;6;G;5;5;5;NA;0;S 50° 14' 41,3'';"W 68° 50' 22,7""";255;290;277;3
31;ALTO;LAGUNA 3;;6;G;1;1;1;NA;0;S 50° 14' 24,3'';"W 68° 50' 15,5""";122;320;277;3
31;ALTO;LAGUNA 3;;6;CH;0;0;;;0;;;;;277;3
31;ALTO;LIMITE SUR 1;;7;G;2;2;2;NA;0;S 50° 23' 14,7'';"W 69° 10' 55,1""";409;310;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;3;3;3;NA;0;S 50° 23' 22,0'';"W 69° 10' 55,2""";421;45;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;3;3;3;NA;0;S 50° 23' 25,5'';"W 69° 10' 56,3""";249;90;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 25,5'';"W 69° 10' 56,3""";846;75;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;4;4;4;NA;0;S 50° 23' 25,5'';"W 69° 10' 56,3""";607;65;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 30,5'';"W 69° 10' 50,2""";155;15;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 45,1'';"W 69° 11' 08,5""";163;5;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 45,1'';"W 69° 11' 08,5""";184;350;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;11;11;11;NA;0;S 50° 23' 45,1'';"W 69° 11' 08,5""";211;320;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;6;6;6;NA;0;S 50° 23' 45,1'';"W 69° 11' 08,5""";215;50;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;34;34;34;NA;0;S 50° 23' 45,1'';"W 69° 11' 08,5""";413;290;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;17;17;17;NA;0;S 50° 23' 45,1'';"W 69° 11' 08,5""";533;300;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;11;11;11;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";204;285;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";205;300;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;46;46;46;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";540;85;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;2;2;2;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";357;55;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";338;50;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";310;45;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";380;35;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";246;25;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;6;6;6;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";239;15;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;9;9;9;NA;0;S 50° 23' 52,9'';"W 69° 11' 13,7""";223;5;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;3;3;3;NA;0;S 50° 24' 04,6'';"W 69° 11' 16,0""";106;40;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;2;2;2;NA;0;S 50° 24' 04,6'';"W 69° 11' 16,0""";113;30;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;7;7;7;NA;0;S 50° 24' 04,6'';"W 69° 11' 16,0""";180;10;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;3;3;3;NA;0;S 50° 24' 04,6'';"W 69° 11' 16,0""";213;340;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 24' 19,3'';"W 69° 11' 22,7""";259;285;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;4;4;4;NA;0;S 50° 24' 19,3'';"W 69° 11' 22,7""";275;300;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;5;5;5;NA;0;S 50° 24' 19,3'';"W 69° 11' 22,7""";509;45;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;11;11;11;NA;0;S 50° 24' 19,3'';"W 69° 11' 22,7""";703;75;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;3;3;3;NA;0;S 50° 24' 41,6'';"W 69° 11' 25,5""";227;90;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;7;7;7;NA;0;S 50° 24' 41,6'';"W 69° 11' 25,5""";366;90;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;5;5;5;NA;0;S 50° 23' 16,0'';"W 69° 10' 53,8""";190;55;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;4;4;4;NA;0;S 50° 23' 29,2'';"W 69° 10' 57,8""";320;45;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 29,2'';"W 69° 10' 57,8""";300;305;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;4;4;4;NA;0;S 50° 23' 29,2'';"W 69° 10' 57,8""";143;325;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;2;2;2;NA;0;S 50° 23' 50,3'';"W 69° 11' 13,1""";100;305;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;27;27;27;NA;0;S 50° 23' 50,3'';"W 69° 11' 13,1""";1001;90;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;7;7;7;NA;0;S 50° 23' 50,3'';"W 69° 11' 13,1""";215;120;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;2;2;2;NA;0;S 50° 24' 09,9'';"W 69° 11' 18,6""";164;335;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 24' 09,9'';"W 69° 11' 18,6""";338;25;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;2;2;2;NA;0;S 50° 24' 20,9'';"W 69° 11' 23,2""";294;70;277;3,5
31;ALTO;LIMITE SUR 1;;7;G;5;5;5;NA;0;S 50° 24' 36,9'';"W 69° 11' 25,2""";144;20;277;3,5
31;ALTO;LIMITE SUR 1;;7;CH;0;0;;;0;;;;;277;3,5
31;ALTO;LIMITE SUR 2;;6,8;G;1;1;1;NA;0;S 50° 24' 45,8'';"W 69° 11' 26,1""";423;90;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;7;7;7;NA;0;S 50° 24' 45,8'';"W 69° 11' 26,1""";461;80;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;2;2;2;NA;0;S 50° 24' 45,8'';"W 69° 11' 26,1""";490;75;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;5;5;5;NA;0;S 50° 24' 45,8'';"W 69° 11' 26,1""";502;60;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;4;4;4;NA;0;S 50° 24' 45,8'';"W 69° 11' 26,1""";539;50;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;1;1;1;NA;0;S 50° 24' 45,8'';"W 69° 11' 26,1""";485;325;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;14;14;14;NA;0;S 50° 24' 45,8'';"W 69° 11' 26,1""";363;290;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;14;14;14;NA;0;S 50° 25' 05,2'';"W 69° 11' 30,2""";0;0;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;CH;4;4;4;NA;0;S 50° 25' 05,2'';"W 69° 11' 30,2""";210;90;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;9;9;9;NA;0;S 50° 25' 05,2'';"W 69° 11' 30,2""";218;285;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;12;12;12;NA;0;S 50° 25' 17,4'';"W 69° 11' 34,4""";318;25;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;1;1;1;NA;0;S 50° 25' 17,4'';"W 69° 11' 34,4""";299;340;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;4;4;4;NA;0;S 50° 25' 17,4'';"W 69° 11' 34,4""";416;35;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;1;1;1;NA;0;S 50° 25' 37,5'';"W 69° 11' 39,4""";285;25;277;3,4
31;ALTO;LIMITE SUR 2;;6,8;G;4;4;4;NA;0;S 50° 25' 37,5'';"W 69° 11' 39,4""";712;345;277;3,4
